//@relation converted_csv
@attribute Rank numeric
@attribute Name string
@attribute Platform string
@attribute Year numeric
@attribute Genre string
@attribute Publisher string
@attribute NA_Sales numeric
@attribute EU_Sales numeric
@attribute JP_Sales numeric
@attribute Other_Sales numeric
@attribute Global_Sales numeric

@data
1342,Rayman Raving Rabbids,Wii,2006,Misc,Ubisoft,1.23,0.07,0.02,0.11,1.44
10535,Dora & Kai-Lan's Pet Shelter,DS,2011,Strategy,Take-Two Interactive,0.08,0.01,0,0.01,0.1
3015,Street Sk8er,PS,1998,Sports,Electronic Arts,0.37,0.25,0,0.04,0.67
6357,Fantastic 4,XB,2005,Action,Activision,0.2,0.06,0,0.01,0.27
1509,LEGO Battles,DS,2009,Strategy,Warner Bros. Interactive Entertainment,0.81,0.38,0,0.12,1.31
5451,Beyond Good & Evil,PS2,2003,Adventure,Ubisoft,0.16,0.13,0,0.04,0.33
15,Wii Fit Plus,Wii,2009,Sports,Nintendo,9.09,8.59,2.53,1.79,22
11444,Looney Tunes: Acme Arsenal,X360,2007,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0,0.01,0.08
5469,Planet Puzzle League,DS,2007,Puzzle,Nintendo,0.14,0.01,0.16,0.01,0.33
6451,Gundam Breaker,PS3,2013,Action,Namco Bandai Games,0,0,0.26,0,0.26
11012,Disney Art Academy,3DS,2016,Action,Nintendo,0.01,0.01,0.07,0,0.09
3214,God of War III,PS4,2015,Action,Sony Computer Entertainment,0.23,0.29,0.01,0.1,0.63
2173,LEGO Jurassic World,X360,2015,Action,Warner Bros. Interactive Entertainment,0.47,0.4,0,0.08,0.95
5849,Chaos Legion,PS2,2003,Action,Capcom,0.15,0.12,0,0.04,0.3
1517,Crysis 2,PS3,2011,Action,Electronic Arts,0.45,0.57,0.06,0.21,1.3
11327,Ultimate Brain Games,GBA,2003,Misc,Telegames,0.06,0.02,0,0,0.08
3975,Theatrhythm: Final Fantasy,3DS,2012,Misc,Square Enix,0.22,0.07,0.18,0.02,0.5
3856,Swing Away Golf,PS2,2000,Sports,Electronic Arts,0.17,0.13,0.18,0.04,0.52
8834,Indigo Prophecy,PS2,2005,Adventure,Atari,0.07,0.06,0,0.02,0.15
3736,Bratz: Rock Angelz,GBA,2004,Misc,THQ,0.39,0.14,0,0.01,0.54
3740,Greg Hastings' Tournament Paintball,XB,2004,Shooter,Activision,0.46,0.06,0,0.02,0.54
7300,Shrek SuperSlam,GC,2005,Action,Activision,0.17,0.04,0,0.01,0.22
8025,NARC,XB,2005,Shooter,Midway Games,0.14,0.04,0,0.01,0.18
14563,Planet of the Apes,GBA,2001,Action,Ubisoft,0.02,0.01,0,0,0.03
1272,Drawn To Life: SpongeBob SquarePants Edition,DS,2008,Adventure,THQ,1,0.36,0,0.13,1.49
6643,A. IV Evolution: A Ressha de Ikou 4,PS,1994,Strategy,ArtDink,0,0,0.24,0.02,0.25
1146,Super Mario Strikers,GC,2005,Sports,Nintendo,0.98,0.38,0.2,0.04,1.61
11296,ZhuZhu Babies,DS,2011,Simulation,Activision,0.07,0.01,0,0.01,0.08
6691,F1 Pole Position 64,N64,1997,Racing,Ubisoft,0.11,0.13,0,0.01,0.25
14338,Alter Ego,PC,1985,Simulation,Activision,0,0.03,0,0.01,0.03
1760,LEGO Star Wars: The Video Game,XB,2005,Action,Eidos Interactive,0.83,0.28,0,0.05,1.16
8383,James Bond 007: Everything or Nothing,GBA,2003,Shooter,Electronic Arts,0.12,0.04,0,0,0.17
15588,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,2010,Simulation,Square Enix,0,0,0.02,0,0.02
1793,Commando,NES,1986,Action,Capcom,0.71,0.16,0.25,0.03,1.14
5743,Pro Evolution Soccer 2013,X360,2012,Sports,Konami Digital Entertainment,0.08,0.2,0,0.03,0.31
13503,Dark Arena,GBA,2002,Shooter,THQ,0.03,0.01,0,0,0.04
5561,Frogger II: Threeedeep!,2600,1983,Action,Parker Bros.,0.31,0.02,0,0,0.33
1387,Final Fantasy III,NES,1990,Role-Playing,SquareSoft,0,0,1.39,0.01,1.4
7376,Metal Gear Solid V: The Phantom Pain,X360,2015,Action,Konami Digital Entertainment,0.12,0.08,0,0.02,0.21
6124,Shadow Hearts,PS2,2001,Role-Playing,Midway Games,0.09,0.07,0.1,0.02,0.28
5647,Street Fighter Alpha 2,SAT,1995,Fighting,Virgin Interactive,0,0,0.32,0,0.32
8888,Rock Band: Metal Track Pack,X360,2009,Misc,MTV Games,0.14,0,0,0.01,0.15
13132,Sea Monsters: A Prehistoric Adventure,Wii,2007,Adventure,Zushi Games,0.04,0,0,0,0.05
6341,NHL 2002,XB,2001,Sports,Electronic Arts,0.2,0.06,0,0.01,0.27
3180,Donkey Kong Barrel Blast,Wii,2007,Racing,Nintendo,0.2,0.26,0.11,0.06,0.64
3278,Wall-E,X360,2008,Platform,THQ,0.29,0.26,0,0.07,0.62
13615,High Heat Baseball 2002,PS,2001,Sports,3DO,0.02,0.02,0,0,0.04
1538,Valkyria Chronicles,PS3,2008,Role-Playing,Sega,0.71,0.2,0.24,0.13,1.29
2657,NBA ShootOut 98,PS,1998,Sports,Sony Computer Entertainment,0.43,0.29,0,0.05,0.78
12455,Champion Jockey: G1 Jockey & Gallop Racer,X360,2011,Sports,Tecmo Koei,0,0.05,0,0.01,0.06
11951,Totaled!,XB,2002,Racing,Rage Software,0.05,0.02,0,0,0.07
10965,Bomberman Max 2: Blue Advance,GBA,2002,Puzzle,Vivendi Games,0.07,0.02,0,0,0.09
8802,Major League Baseball 2K10,DS,2010,Sports,Take-Two Interactive,0.14,0,0,0.01,0.15
7487,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,PSP,2011,Sports,Sega,0,0,0.21,0,0.21
335,FIFA Soccer 2005,PS2,2004,Sports,Electronic Arts,0.58,2.48,0.04,0.59,3.7
12788,History Great Empires: Rome,DS,2009,Strategy,Black Bean Games,0.05,0,0,0,0.06
15304,Brain Dead 13,PS,1996,Adventure,Coconuts Japan,0.01,0.01,0,0,0.02
15524,Charlie's Angels,GC,2003,Action,Ubisoft,0.01,0,0,0,0.02
7979,Magical Starsign (US sales),DS,2006,Role-Playing,Nintendo,0.16,0.03,0,0,0.19
3660,NBA 2K8,PS3,2007,Sports,Take-Two Interactive,0.5,0.01,0,0.05,0.55
1357,UFC Undisputed 2010,PS3,2010,Fighting,THQ,0.8,0.41,0.02,0.19,1.42
10883,SD Gundam G Generation DS,DS,2005,Role-Playing,Namco Bandai Games,0,0,0.09,0,0.09
14384,Homeworld 2,PC,2003,Strategy,Vivendi Games,0,0.03,0,0.01,0.03
10191,Disney's Extreme Skate Adventure,XB,2003,Sports,Activision,0.08,0.02,0,0,0.11
3755,NBA Street Vol. 2,GC,nan,Sports,Electronic Arts,0.41,0.11,0,0.01,0.54
3617,Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.56
8243,Major League Baseball 2K9,PS3,2009,Sports,Spike,0.16,0,0,0.01,0.17
9232,Cities: Skylines,PC,2015,Simulation,Paradox Interactive,0,0.13,0,0.01,0.14
929,Turok 2: Seeds of Evil,N64,1997,Platform,Acclaim Entertainment,1.37,0.41,0.04,0.04,1.86
7872,Family Game Night 4: The Game Show,Wii,2011,Misc,Electronic Arts,0.13,0.04,0,0.01,0.19
85,GoldenEye 007,N64,1997,Shooter,Nintendo,5.8,2.01,0.13,0.15,8.09
5336,Rally Cross 2,PS,1998,Racing,989 Studios,0.19,0.13,0,0.02,0.35
7483,Little Battlers eXperience: Baku Boost,3DS,2012,Action,Nintendo,0,0,0.21,0,0.21
16518,Knights in the Nightmare: DHE Series Special Pack,DS,2008,Role-Playing,Sting,0,0,0.01,0,0.01
11430,Nobunaga's Ambition: Rise to Power,PS2,2004,Strategy,Tecmo Koei,0,0,0.08,0,0.08
15033,Urakata Hakuoki,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02
9935,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,2002,Fighting,Spike,0,0,0.12,0,0.12
13802,Rollin' Rascals,DS,2009,Puzzle,Rising Star Games,0.04,0,0,0,0.04
10003,Hollywood Squares,Wii,2010,Misc,Ubisoft,0.11,0,0,0.01,0.11
3338,Monster Trucks,GBA,2004,Racing,Majesco Entertainment,0.43,0.16,0,0.01,0.6
12500,Flipnic: Ultimate Pinball,PS2,2003,Misc,Ubisoft,0.03,0.02,0,0.01,0.06
11273,Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,GBA,2004,Adventure,Nintendo,0,0,0.08,0,0.08
12334,Lego Batman 3: Beyond Gotham,PC,2014,Action,Warner Bros. Interactive Entertainment,0,0.06,0,0.01,0.06
7761,The Spiderwick Chronicles,Wii,2008,Action,Vivendi Games,0.17,0.01,0,0.01,0.19
13933,Corpse Party: Blood Covered - Repeated Fear,3DS,2015,Adventure,5pb,0,0,0.04,0,0.04
15221,Iron Phoenix,XB,2005,Fighting,Sega,0.02,0,0,0,0.02
13905,The Treasures of Montezuma,DS,2010,Puzzle,Foreign Media Games,0.02,0.02,0,0,0.04
9817,Street Hoops,GC,nan,Sports,Unknown,0.09,0.02,0,0,0.12
13813,Brothers In Arms DS,DS,2007,Shooter,Ubisoft,0.03,0,0,0,0.04
8648,Darksiders II,WiiU,2012,Action,THQ,0.07,0.07,0,0.01,0.16
16235,Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,PS2,2008,Adventure,Marvelous Interactive,0,0,0.01,0,0.01
8590,Starcraft 64,N64,2000,Strategy,Nintendo,0.13,0.03,0,0,0.16
11367,ShellShock 2: Blood Trails,PS3,2009,Shooter,Eidos Interactive,0.04,0.03,0,0.01,0.08
10375,Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,0.06,0.04,0,0.01,0.11
16098,Resident Evil 5 HD,PS4,2016,Action,Capcom,0.01,0,0,0,0.01
9256,Let's Cheer,X360,2011,Misc,Take-Two Interactive,0.12,0,0,0.01,0.14
5968,Junior Brain Trainer 2,DS,2010,Misc,GSP,0.04,0.21,0,0.04,0.29
15333,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Wii,2008,Fighting,Marvelous Interactive,0,0,0.02,0,0.02
13262,Sword Art Online: Game Director's Edition,PS4,2015,Role-Playing,Namco Bandai Games,0,0,0.05,0,0.05
16074,World Poker Tour,GBA,2005,Misc,Take-Two Interactive,0.01,0,0,0,0.01
4674,Star Wars Starfighter: Special Edition,XB,2001,Simulation,LucasArts,0.3,0.1,0,0.02,0.42
1871,Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,0.31,0.22,0.45,0.12,1.1
6068,Sonic & All-Stars Racing Transformed,3DS,2012,Racing,Sega,0.12,0.15,0,0.02,0.29
15272,Sniper Elite V2,WiiU,2013,Shooter,505 Games,0,0.02,0,0,0.02
7446,NCAA Football 2003,GC,2002,Sports,Electronic Arts,0.16,0.04,0,0.01,0.21
10274,GiFTPiA,GC,nan,Role-Playing,Unknown,0,0,0.11,0,0.11
13732,GoGo's Crazy Bones,DS,2012,Action,GameMill Entertainment,0,0.04,0,0,0.04
12580,Melty Blood: Actress Again,PS2,2009,Fighting,Ecole,0,0,0.06,0,0.06
3105,Wall-E,PSP,2008,Platform,THQ,0.29,0.22,0,0.14,0.65
7022,Gundam Battle Assault,PS,1998,Fighting,Namco Bandai Games,0.13,0.09,0,0.02,0.23
10941,WSC Real 11: World Snooker Championship,PS3,2011,Sports,Koch Media,0,0.07,0,0.02,0.09
12118,Norse by Norsewest: The Return of the Lost Vikings,PS,1997,Action,Interplay,0.04,0.03,0,0,0.07
4307,Red Faction: Armageddon,PS3,2011,Shooter,THQ,0.2,0.16,0.03,0.07,0.46
402,Assassin's Creed IV: Black Flag,X360,2013,Action,Ubisoft,1.9,1.14,0.01,0.29,3.34
16535,STORM: Frontline Nation,PC,2011,Strategy,Unknown,0,0.01,0,0,0.01
7527,Mobile Suit Gundam: Crossfire,PS3,2006,Simulation,Namco Bandai Games,0.06,0,0.14,0.01,0.2
8814,Prince of Persia: The Sands of Time,GBA,2003,Action,Ubisoft,0.11,0.04,0,0,0.15
14180,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS3,2016,Misc,Tecmo Koei,0,0,0.03,0,0.03
4714,Nicktoons: Unite!,PS2,2005,Adventure,THQ,0.34,0.01,0,0.06,0.41
16381,Luxor: Pharaoh's Challenge,DS,2007,Puzzle,Funsta,0,0.01,0,0,0.01
6516,Disney Sing It: Pop Hits,PS3,2009,Misc,Disney Interactive Studios,0.17,0.05,0,0.03,0.26
8310,Tak: The Great Juju Challenge,GBA,2005,Platform,THQ,0.12,0.05,0,0,0.17
2688,Sonic Unleashed,PS2,2008,Platform,Sega,0.37,0.04,0,0.36,0.76
12954,The Bureau: XCOM Declassified,PC,2013,Shooter,Take-Two Interactive,0,0.05,0,0.01,0.05
11459,Princess in Love,DS,2009,Simulation,DTP Entertainment,0.07,0,0,0.01,0.08
4716,Spore Hero,Wii,2009,Simulation,Electronic Arts,0.36,0.03,0,0.03,0.41
14410,Shaun White Skateboarding,PC,2010,Sports,Ubisoft,0,0.03,0,0.01,0.03
12832,NHL Legacy,X360,2015,Action,Electronic Arts,0.05,0,0,0.01,0.05
7258,From Russia With Love,GC,2005,Action,Electronic Arts,0.17,0.04,0,0.01,0.22
9498,Heroes of the Pacific,XB,2005,Simulation,Codemasters,0.1,0.03,0,0,0.13
5217,Middle-Earth: Shadow of Mordor,PC,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0,0.04,0.36
8258,FaceBreaker,PS3,2008,Fighting,Electronic Arts,0.13,0.03,0,0.02,0.17
2096,EyePet,PS3,2009,Simulation,Sony Computer Entertainment,0.35,0.52,0.04,0.09,0.99
15380,The Sims 2: Happy Holiday Stuff,PC,2006,Simulation,Electronic Arts,0.01,0.01,0,0,0.02
8873,Ford Racing 2,XB,2003,Racing,Empire Interactive,0.11,0.03,0,0.01,0.15
7140,TNA iMPACT!,PS2,2008,Fighting,Midway Games,0.1,0,0,0.12,0.22
6415,Super Nazo Puyo: Ruruu no Ruu,SNES,1995,Puzzle,Banpresto,0,0,0.27,0,0.27
13170,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,3DS,2013,Role-Playing,Square Enix,0,0,0.05,0,0.05
15016,Xenosaga I·II,DS,2006,Role-Playing,Namco Bandai Games,0,0,0.02,0,0.02
1322,Anno 2070,PC,2011,Strategy,Ubisoft,0,1.13,0,0.32,1.45
14467,Dennou Senki Virtual-On Force,X360,2010,Fighting,Sega,0,0,0.03,0,0.03
3009,Unreal Tournament III,PS3,2007,Shooter,Midway Games,0.33,0.24,0,0.11,0.67
9618,Garfield's Fun Fest,DS,2008,Platform,Zoo Digital Publishing,0.07,0.04,0,0.01,0.13
13861,Warhammer: Dark Omen,PS,1998,Strategy,Electronic Arts,0.02,0.01,0,0,0.04
8073,Trinity Universe,PS3,2009,Role-Playing,Nippon Ichi Software,0.07,0.06,0.03,0.02,0.18
15255,Date A Live: Arusu Install,PS3,2014,Adventure,Compile Heart,0,0,0.02,0,0.02
11438,Worms: A Space Oddity,Wii,2008,Strategy,THQ,0.06,0.02,0,0.01,0.08
12403,2 Games in 1: Sonic Pinball Party & Columns Crown,GBA,2005,Misc,Sega,0.04,0.02,0,0,0.06
7009,Sword Art Online: Lost Song,PS4,2015,Role-Playing,Namco Bandai Games,0.09,0.1,0,0.04,0.23
2652,Toy Story 3: The Video Game,X360,2010,Action,Disney Interactive Studios,0.41,0.29,0,0.07,0.78
12134,Nichibeikan Pro Yakyuu: Final League,PS2,2002,Sports,SquareSoft,0,0,0.07,0,0.07
1530,FIFA Street,PS3,2012,Sports,Electronic Arts,0.11,0.92,0,0.25,1.29
10767,Ice Age 2: The Meltdown,XB,2006,Platform,Vivendi Games,0.07,0.02,0,0,0.1
15180,Love Once: Mermaid's Tears,PS3,2011,Adventure,Unknown,0,0,0.02,0,0.02
5786,Final Fantasy IV,PS,1997,Simulation,SquareSoft,0,0,0.29,0.02,0.31
14368,Pocket Fighter,SAT,1998,Fighting,Capcom,0,0,0.03,0,0.03
8900,Geist,GC,2005,Adventure,Nintendo,0.11,0.03,0,0,0.15
11828,Damage Inc.: Pacific Squadron WWII,X360,2012,Simulation,Mad Catz,0.07,0,0,0.01,0.07
3969,Activision Anthology,PS2,2002,Misc,Activision,0.25,0.19,0,0.06,0.5
15492,Mary King's Riding School,DS,2008,Simulation,Ghostlight,0,0.02,0,0,0.02
1676,Dragon Ball Z: La Legende Saien,SNES,1993,Fighting,Namco Bandai Games,0,0,1.2,0,1.2
15673,NEVES,DS,2007,Puzzle,Ignition Entertainment,0.01,0,0,0,0.02
4987,Dragon's Crown,PSV,2013,Role-Playing,Nippon Ichi Software,0.16,0.05,0.12,0.05,0.38
15499,Rose to Tasogare no Kojou,PSV,2016,Action,Nippon Ichi Software,0,0,0.02,0,0.02
9238,4x4 EVO 2,GC,2002,Racing,Vivendi Games,0.11,0.03,0,0,0.14
434,Ace Combat 04: Shattered Skies,PS2,2001,Simulation,Sony Computer Entertainment Europe,2.06,0.56,0.38,0.17,3.17
13927,Minna no Chizu,PSP,2006,Misc,Zenrin,0,0,0.04,0,0.04
8984,Boktai: The Sun is in Your Hand,GBA,2003,Role-Playing,Konami Digital Entertainment,0.1,0.04,0,0,0.15
9082,Yogi Bear: The Video Game,DS,2010,Action,D3Publisher,0.1,0.03,0,0.01,0.14
6205,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,2016,Action,Square Enix,0,0,0.28,0,0.28
1280,Nintendo World Cup,NES,1990,Sports,Nintendo,0.28,0.5,0.65,0.05,1.48
14739,Dragon Tamer: Sound Spirit,DS,2007,Role-Playing,Namco Bandai Games,0,0,0.03,0,0.03
16333,Ultraman Fighting Evolution 3,PS2,2004,Fighting,Banpresto,0,0,0.01,0,0.01
560,Skate 3,X360,2010,Sports,Electronic Arts,1.46,0.98,0,0.24,2.68
6899,Front Mission: Gun Hazard,SNES,1996,Role-Playing,SquareSoft,0,0,0.24,0,0.24
3336,Tony Hawk's Underground,GBA,2003,Sports,Activision,0.43,0.16,0,0.01,0.6
7357,Tony Hawk's American Sk8land,DS,2005,Sports,Activision,0.19,0.01,0,0.02,0.21
6895,Dance Dance Revolution: Disney Channel Edition,PS2,2008,Simulation,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24
14023,S.T.A.L.K.E.R.: Clear Sky,PC,2008,Shooter,Deep Silver,0,0.03,0,0.01,0.04
7098,Super Robot Taisen F Kanketsuhen,PS,1999,Strategy,Banpresto,0,0,0.21,0.01,0.23
11082,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata,PS2,2007,Misc,Hackberry,0,0,0.09,0,0.09
8134,American Chopper 2: Full Throttle,PS2,2005,Racing,Zoo Digital Publishing,0.09,0.07,0,0.02,0.18
2613,Star Ocean: The Last Hope,X360,2009,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79
3088,Um Jammer Lammy,PS,1998,Misc,Sony Computer Entertainment,0.12,0.08,0.41,0.04,0.66
14621,Rugby League Live 3,X360,2015,Action,Tru Blu Entertainment,0,0.03,0,0,0.03
898,Monopoly,Wii,2008,Misc,Electronic Arts,0.87,0.85,0,0.2,1.92
7358,de Blob 2,PS3,2011,Platform,THQ,0.11,0.07,0,0.03,0.21
2476,Metroid: Zero Mission,GBA,2004,Adventure,Nintendo,0.6,0.22,0,0.01,0.84
13854,Supreme Commander: Forged Alliance,PC,2007,Strategy,THQ,0.01,0.02,0,0.01,0.04
11782,Jewel Time Deluxe,DS,2011,Puzzle,O-Games,0.04,0.03,0,0.01,0.07
3876,NBA Live 2002,PS,2001,Sports,Electronic Arts,0.29,0.19,0,0.03,0.52
12674,The Sims 2: University,PC,2005,Simulation,Electronic Arts,0.01,0.04,0,0.01,0.06
13198,Whirl Tour,GC,2002,Sports,Vivendi Games,0.04,0.01,0,0,0.05
11812,Still Life,XB,2005,Adventure,Microids,0.05,0.02,0,0,0.07
10371,Sakura Wars,DC,2000,Adventure,Sega,0,0,0.11,0,0.11
172,Pokemon Pinball,GB,1999,Misc,Nintendo,3.02,1.12,1.01,0.16,5.31
3731,Middle-Earth: Shadow of Mordor,X360,2014,Action,Warner Bros. Interactive Entertainment,0.28,0.21,0,0.05,0.54
12223,Insecticide,DS,2008,Action,Gamecock,0.06,0,0,0,0.07
16301,Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015,Fighting,Nitroplus,0,0,0.01,0,0.01
1579,Brian Lara Cricket,PS,1998,Sports,Codemasters,0.02,1.13,0.01,0.1,1.26
4494,Classic NES Series: Metroid,GBA,2004,Adventure,Nintendo,0.26,0.1,0.07,0.01,0.43
14601,Driver: Parallel Lines,Wii,2007,Racing,Ubisoft,0.01,0.01,0,0,0.03
3294,2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005,Misc,THQ,0.44,0.16,0,0.01,0.61
6562,X-Men vs. Street Fighter,SAT,1997,Fighting,Capcom,0,0,0.26,0,0.26
3349,WarioWare D.I.Y.,DS,2009,Misc,Nintendo,0.18,0.19,0.2,0.04,0.6
1593,Pokemon XD: Gale of Darkness,GC,2005,Role-Playing,Nintendo,0.71,0.19,0.31,0.03,1.25
3072,Rocksmith 2014,PC,2013,Misc,Ubisoft,0.35,0.24,0,0.07,0.66
3370,XCOM: Enemy Unknown,PS3,2012,Strategy,Take-Two Interactive,0.24,0.25,0,0.11,0.6
12153,Imagine: Gymnast,DS,2008,Simulation,Ubisoft,0.05,0.01,0,0,0.07
9761,Bodycount,PS3,2011,Shooter,Codemasters,0.05,0.06,0,0.02,0.12
282,Half-Life,PC,1997,Shooter,Vivendi Games,4.03,0,0.09,0,4.12
2125,Madden NFL 16,X360,2015,Sports,Electronic Arts,0.82,0.05,0,0.1,0.98
11191,Karaoke Joysound Wii DX,Wii,2009,Misc,Hudson Soft,0,0,0.09,0,0.09
8883,Pro Yaky? Spirits 6,PS3,2009,Sports,Konami Digital Entertainment,0,0,0.15,0,0.15
5989,WinBack: Covert Operations,PS2,2000,Shooter,Midas Interactive Entertainment,0.14,0.11,0,0.04,0.29
3983,Super Robot Taisen MX,PS2,2004,Strategy,Banpresto,0,0,0.5,0,0.5
3242,WWF in Your House,PS,1996,Fighting,Acclaim Entertainment,0.35,0.24,0,0.04,0.62
3346,Phineas and Ferb: Across the 2nd Dimension,Wii,2011,Action,Disney Interactive Studios,0.36,0.19,0,0.05,0.6
6903,4x4 EVO 2,XB,2001,Racing,Gathering of Developers,0.18,0.05,0,0.01,0.24
5879,Toukiden Kiwami,PSV,2014,Action,Tecmo Koei,0.05,0.05,0.17,0.03,0.3
8234,Back to the Future: The Game,PS4,2015,Adventure,Telltale Games,0.1,0.04,0,0.03,0.17
12766,Starwinder: The Ultimate Space Race,PS,1996,Racing,Mindscape,0.03,0.02,0,0,0.06
13498,Nobunaga's Ambition (3DS),3DS,2013,Simulation,Tecmo Koei,0,0,0.04,0,0.04
748,Yu-Gi-Oh: Duel Monsters 4,GB,2000,Role-Playing,Konami Digital Entertainment,0,0,2.17,0.01,2.18
1698,The Dukes of Hazzard: Racing for Home,PS,1999,Racing,Ubisoft,0.99,0.16,0,0.04,1.19
6882,Ashes Cricket 2009,Wii,2009,Sports,Codemasters,0,0.23,0,0.01,0.24
3548,Spec Ops: The Line,PS3,2012,Shooter,Take-Two Interactive,0.19,0.25,0.04,0.09,0.57
2821,MX vs. ATV Reflex,X360,2009,Racing,THQ,0.52,0.15,0,0.06,0.73
12811,Impact Racing,PS,1996,Racing,JVC,0.03,0.02,0,0,0.06
2844,Jampack Winter 2001,PS2,2001,Misc,Sony Computer Entertainment,0.35,0.28,0,0.09,0.72
6991,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,X360,2010,Sports,Sega,0.08,0.13,0,0.03,0.23
366,Battlefield 4,X360,2013,Shooter,Electronic Arts,2.14,1.08,0.02,0.29,3.53
13853,FIFA World Cup Germany 2006,DS,2006,Sports,Electronic Arts,0.03,0,0,0,0.04
16479,DoDonPachi Daifukkatsu: Black Label,X360,2011,Shooter,Cave,0,0,0.01,0,0.01
5529,DiRT 2,PSP,2009,Racing,Sony Computer Entertainment,0.09,0.16,0,0.09,0.33
15818,Samurai Jack: The Shadow of Aku,GC,2004,Action,Sega,0.01,0,0,0,0.02
12693,Aquarium by DS,DS,2008,Simulation,Mercury Games,0.05,0,0,0,0.06
2879,LEGO Rock Band,Wii,2009,Misc,Warner Bros. Interactive Entertainment,0.42,0.22,0,0.07,0.71
11982,John Madden Football,SNES,1991,Sports,Imagineer,0,0,0.07,0,0.07
11282,Wreckin Crew,PS,1998,Racing,Telstar,0.05,0.03,0,0.01,0.08
15313,Dungeons & Dragons: Shadow over Mystara,PS3,2013,Role-Playing,Capcom,0,0,0.02,0,0.02
1500,LEGO Batman: The Videogame,PSP,nan,Action,Warner Bros. Interactive Entertainment,0.57,0.46,0,0.28,1.32
6255,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996,Shooter,Namco Bandai Games,0,0,0.28,0,0.28
4984,Shin Megami Tensei: Nocturne,PS2,2003,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38
12262,Gradius Collection,PSP,2006,Shooter,Konami Digital Entertainment,0.04,0,0.02,0,0.06
3733,Rune Factory 2: A Fantasy Harvest Moon,DS,2008,Role-Playing,Rising Star Games,0.33,0.03,0.15,0.03,0.54
11692,Storybook Workshop,Wii,2009,Misc,Konami Digital Entertainment,0.07,0,0,0.01,0.08
15168,Jissen Pachinko Hisshouhou! CR Sakura Taisen,PS2,2007,Misc,Sega,0,0,0.02,0,0.02
6589,ATV: Quad Power Racing,GBA,2002,Racing,Liquid Games,0.18,0.07,0,0,0.26
8905,The Wizard of Oz: Beyond The Yellow Brick Road,DS,2008,Role-Playing,D3Publisher,0.13,0,0,0.01,0.15
9347,Go Play: Circus Star,Wii,2009,Action,Majesco Entertainment,0.12,0,0,0.01,0.13
837,Need for Speed: The Run,PS3,2011,Action,Electronic Arts,0.58,1.06,0.03,0.37,2.04
12027,AMF Bowling Pinbusters!,DS,2008,Sports,Vir2L Studios,0.06,0,0,0,0.07
15872,Elven Legacy,PC,2009,Strategy,Paradox Interactive,0.01,0,0,0,0.02
7736,Nostalgia,DS,2008,Role-Playing,Tecmo Koei,0.16,0,0.02,0.01,0.19
15322,Wakeboarding Unleashed Featuring Shaun Murray,GBA,2003,Sports,Aspyr,0.01,0.01,0,0,0.02
8202,Marvel Super Hero Squad: The Infinity Gauntlet,PS3,2010,Action,THQ,0.12,0.03,0,0.02,0.18
9782,Shin Megami Tensei: Devil Survivor 2,3DS,2015,Role-Playing,Atlus,0,0.03,0.09,0,0.12
15123,Franklin's Great Adventures,DS,2006,Action,Game Factory,0.02,0,0,0,0.02
16473,Amnesia Later,PSV,2014,Misc,Idea Factory,0,0,0.01,0,0.01
6598,LEGO Star Wars III: The Clone Wars,PC,2011,Action,LucasArts,0.1,0.13,0,0.03,0.26
10931,The Revenge of Shinobi,GBA,2002,Platform,Atari,0.07,0.02,0,0,0.09
6913,Dynasty Warriors 6 Empires,X360,2009,Action,Tecmo Koei,0.16,0.02,0.04,0.02,0.24
6926,Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout,X360,2009,Role-Playing,Bethesda Softworks,0.16,0.06,0,0.02,0.24
11027,Are You Smarter Than a 5th Grader? Back to School,DS,2010,Misc,THQ,0.08,0,0,0.01,0.09
16169,Smiley World: Island Challenge,DS,2009,Puzzle,Zoo Digital Publishing,0.01,0,0,0,0.01
